381.476	16.013
377.288	46.023
396.709	69.553
393.553	67.943
368.347	49.299
391.786	72.130
421.539	65.509
422.150	91.105
326.632	73.140
354.220	70.427
351.801	78.050
312.181	73.081
338.737	106.660
339.213	119.329
440.249	117.888
411.080	128.204
396.024	157.456
444.311	123.780
454.470	125.015
626.412	164.659
605.162	87.564
521.672	48.831
518.017	43.301
627.409	161.998
602.825	151.721
528.743	59.360
552.481	86.319
644.569	83.413
517.117	61.721
656.473	101.725
530.023	98.811
530.706	12.135
680.442	97.182
597.790	135.169
589.654	37.614
646.309	134.465
