272.742	252.004
295.652	238.129
287.760	249.468
258.885	236.008
282.216	288.170
259.905	281.671
270.711	292.931
286.500	301.500
280.277	272.728
289.149	305.421
259.877	312.592
269.071	331.948
308.782	273.497
334.734	269.456
200.844	204.448
218.926	212.944
241.224	206.679
225.411	210.392
320.523	389.724
348.997	359.681
265.614	399.174
290.630	361.425
340.794	318.997
349.286	394.957
302.541	368.343
337.735	346.363
335.284	310.787
267.198	384.364
374.060	397.285
221.157	382.495
120.766	351.346
149.684	369.168
185.792	394.438
167.246	349.087
101.788	313.126
223.390	420.800
179.134	323.988
137.015	340.944
198.231	371.385
225.222	383.458
83.699	344.544
194.479	314.984
66.296	267.640
47.166	375.681
50.252	235.873
72.206	243.232
96.021	270.589
61.660	278.331
94.467	256.296
35.296	287.590
65.050	227.462
38.512	328.273
37.084	333.971
61.448	245.848
41.524	284.287
64.713	252.737
19.630	349.476
59.165	286.810
23.403	276.164
204.851	270.358
143.513	274.110
173.444	245.483
168.264	280.880
140.608	222.776
171.137	248.235
145.439	275.743
197.061	262.902
176.186	248.290
171.039	258.302
151.700	255.743
221.531	258.911
613.120	309.443
389.596	344.544
397.628	321.440
434.830	289.099
377.878	282.711
412.509	269.577
600.830	320.669
590.027	338.037
603.578	322.090
400.542	277.219
617.282	366.469
420.531	291.445
453.434	356.370
425.677	279.174
408.714	263.775
397.274	286.753
428.438	362.772
521.297	365.091
405.164	293.440
439.280	322.347
387.671	242.914
576.701	348.710
545.980	364.976
405.099	227.106
443.013	375.385
622.025	351.863
390.715	226.094
598.456	329.442
383.521	292.488
405.519	229.289
598.936	308.396
404.975	328.901
401.924	233.715
398.630	235.251
488.884	360.647
430.089	377.833
388.810	238.934
656.223	317.367
688.921	350.362
440.249	117.888
377.288	46.023
411.080	128.204
53.813	74.661
200.184	90.579
272.924	49.408
63.227	76.938
205.635	73.296
106.224	88.099
31.694	86.620
99.459	133.651
103.060	40.985
212.403	117.253
27.931	132.488
70.974	135.507
326.632	73.140
117.722	90.884
354.220	70.427
44.029	91.239
351.801	78.050
66.414	49.308
396.024	157.456
163.767	65.833
6.853	139.456
396.709	69.553
393.553	67.943
421.539	65.509
215.735	133.322
44.279	53.128
422.150	91.105
110.905	108.968
187.721	41.467
66.027	59.450
43.021	134.428
198.600	155.586
444.311	123.780
250.653	57.082
87.981	64.195
236.252	85.039
130.005	138.671
22.816	79.416
66.012	63.754
368.347	49.299
261.130	150.724
391.786	72.130
242.984	64.186
312.181	73.081
454.470	125.015
185.472	74.380
159.173	20.392
338.737	106.660
339.213	119.329
131.874	48.172
381.476	16.013
