272.742	252.004
258.885	236.008
295.652	238.129
287.760	249.468
308.782	273.497
334.734	269.456
259.877	312.592
269.071	331.948
282.216	288.170
259.905	281.671
270.711	292.931
286.500	301.500
280.277	272.728
289.149	305.421
320.523	389.724
348.997	359.681
265.614	399.174
290.630	361.425
340.794	318.997
349.286	394.957
302.541	368.343
337.735	346.363
335.284	310.787
267.198	384.364
374.060	397.285
389.596	344.544
397.628	321.440
434.830	289.099
537.329	309.338
377.878	282.711
412.509	269.577
400.542	277.219
420.531	291.445
523.085	243.547
453.434	356.370
425.677	279.174
408.714	263.775
397.274	286.753
428.438	362.772
521.297	365.091
405.164	293.440
519.701	275.171
439.280	322.347
387.671	242.914
545.980	364.976
405.099	227.106
443.013	375.385
390.715	226.094
383.521	292.488
405.519	229.289
404.975	328.901
401.924	233.715
473.856	239.856
495.311	262.529
398.630	235.251
488.884	360.647
430.089	377.833
388.810	238.934
566.283	251.983
613.120	309.443
577.489	188.124
604.014	179.290
531.854	163.840
600.830	320.669
590.027	338.037
564.849	148.328
603.578	322.090
567.343	252.890
617.282	366.469
596.988	214.808
548.199	166.259
621.942	251.935
573.915	135.807
580.399	172.611
576.701	348.710
622.025	351.863
598.456	329.442
598.936	308.396
688.921	350.362
540.609	163.443
656.223	317.367
556.591	133.378
594.641	229.750
