440.249	117.888
566.283	251.983
613.12	309.443
221.157	382.495
377.288	46.023
259.877	312.592
411.08	128.204
577.489	188.124
389.596	344.544
120.766	351.346
200.844	204.448
53.813	74.661
626.412	164.659
269.071	331.948
397.628	321.44
604.014	179.29
204.851	270.358
320.523	389.724
434.83	289.099
200.184	90.579
272.924	49.408
66.296	267.64
63.227	76.938
537.329	309.338
605.162	87.564
205.635	73.296
377.878	282.711
47.166	375.681
106.224	88.099
521.672	48.831
531.854	163.84
412.509	269.577
143.513	274.11
348.997	359.681
173.444	245.483
265.614	399.174
31.694	86.62
99.459	133.651
518.017	43.301
627.409	161.998
103.06	40.985
212.403	117.253
27.931	132.488
290.63	361.425
600.83	320.669
70.974	135.507
590.027	338.037
602.825	151.721
168.264	280.88
340.794	318.997
326.632	73.14
117.722	90.884
149.684	369.168
564.849	148.328
354.22	70.427
603.578	322.09
50.252	235.873
567.343	252.89
44.029	91.239
349.286	394.957
72.206	243.232
400.542	277.219
185.792	394.438
218.926	212.944
617.282	366.469
140.608	222.776
351.801	78.05
167.246	349.087
171.137	248.235
101.788	313.126
528.743	59.36
66.414	49.308
308.782	273.497
396.024	157.456
420.531	291.445
96.021	270.589
223.39	420.8
596.988	214.808
258.885	236.008
163.767	65.833
523.085	243.547
548.199	166.259
6.853	139.456
453.434	356.37
552.481	86.319
282.216	288.17
396.709	69.553
621.942	251.935
61.66	278.331
573.915	135.807
145.439	275.743
393.553	67.943
302.541	368.343
421.539	65.509
215.735	133.322
337.735	346.363
94.467	256.296
295.652	238.129
259.905	281.671
197.061	262.902
425.677	279.174
44.279	53.128
335.284	310.787
270.711	292.931
422.15	91.105
408.714	263.775
176.186	248.29
241.224	206.679
110.905	108.968
179.134	323.988
397.274	286.753
187.721	41.467
428.438	362.772
644.569	83.413
521.297	365.091
405.164	293.44
66.027	59.45
519.701	275.171
439.28	322.347
580.399	172.611
334.734	269.456
35.296	287.59
517.117	61.721
43.021	134.428
387.671	242.914
576.701	348.71
198.6	155.586
545.98	364.976
405.099	227.106
656.473	101.725
443.013	375.385
137.015	340.944
444.311	123.78
530.023	98.811
171.039	258.302
622.025	351.863
250.653	57.082
198.231	371.385
225.411	210.392
65.05	227.462
390.715	226.094
38.512	328.273
87.981	64.195
236.252	85.039
130.005	138.671
37.084	333.971
530.706	12.135
598.456	329.442
61.448	245.848
41.524	284.287
151.7	255.743
22.816	79.416
66.012	63.754
64.713	252.737
383.521	292.488
680.442	97.182
405.519	229.289
368.347	49.299
19.63	349.476
225.222	383.458
221.531	258.911
261.13	150.724
391.786	72.13
598.936	308.396
597.79	135.169
242.984	64.186
404.975	328.901
286.5	301.5
688.921	350.362
540.609	163.443
312.181	73.081
83.699	344.544
401.924	233.715
280.277	272.728
473.856	239.856
454.47	125.015
185.472	74.38
267.198	384.364
194.479	314.984
656.223	317.367
495.311	262.529
556.591	133.378
589.654	37.614
398.63	235.251
159.173	20.392
488.884	360.647
338.737	106.66
430.089	377.833
339.213	119.329
131.874	48.172
289.149	305.421
594.641	229.75
646.309	134.465
59.165	286.81
388.81	238.934
374.06	397.285
287.76	249.468
23.403	276.164
381.476	16.013
272.742	252.004
