497.183	114.943
484.836	154.980
540.147	174.845
540.609	163.443
528.795	186.253
500.559	185.183
507.103	198.025
503.889	199.589
486.225	295.180
488.064	263.422
495.311	262.529
518.912	262.173
538.092	256.805
537.439	258.115
531.608	249.258
528.442	254.458
546.065	275.871
539.255	280.949
534.150	274.941
524.924	286.150
488.484	219.555
513.591	233.739
511.314	234.093
503.708	228.723
495.699	232.135
542.950	216.420
533.072	242.258
531.357	229.430
538.643	233.182
536.088	234.565
543.076	233.018
597.578	241.420
588.446	235.733
588.976	229.133
594.986	254.981
596.604	254.872
588.285	259.068
577.251	252.314
614.930	266.443
622.570	277.084
619.340	276.388
603.880	272.060
578.397	205.368
569.685	201.226
587.807	194.820
592.134	213.335
580.044	219.853
580.726	217.399
566.170	187.806
561.897	188.426
635.284	156.747
630.386	154.972
631.855	158.431
632.116	166.945
634.151	163.628
595.352	167.910
596.225	177.266
595.659	175.996
580.399	172.611
619.842	172.750
604.014	179.290
611.839	177.838
610.928	176.848
617.620	180.961
614.200	186.836
628.432	230.992
617.707	231.134
616.822	230.259
621.161	256.027
625.452	245.528
605.379	214.497
615.320	205.965
610.265	203.962
611.057	209.789
607.565	196.099
618.475	195.578
622.651	209.508
622.903	210.292
627.032	212.973
625.722	212.073
631.548	203.163
630.164	198.043
632.352	196.949
530.706	12.135
475.057	47.576
512.421	51.506
513.689	53.478
648.014	49.983
658.282	55.250
657.623	47.035
658.234	49.029
654.241	50.978
653.676	50.756
672.982	50.898
668.398	44.810
639.306	67.985
644.324	79.213
651.791	79.026
651.904	69.127
654.255	68.526
669.285	115.718
656.879	114.707
651.034	102.031
659.224	101.421
633.527	108.712
639.242	119.104
646.309	134.465
630.506	138.474
605.689	81.980
606.952	79.226
605.162	87.564
600.750	90.898
598.697	88.444
594.870	77.042
594.760	74.765
587.023	85.774
591.400	91.172
594.677	87.515
580.667	56.525
580.633	44.737
569.703	47.664
573.101	47.248
569.791	55.458
569.035	54.921
564.103	58.133
574.526	75.115
576.304	76.634
578.781	71.148
576.686	66.819
593.575	60.259
589.654	37.614
603.131	40.287
609.273	46.702
604.234	49.032
605.076	44.869
593.770	112.255
575.766	123.604
597.181	131.915
590.532	135.127
588.288	128.991
617.963	126.375
609.673	137.645
599.410	157.430
587.300	147.752
583.701	149.392
562.520	130.772
562.912	138.886
571.016	147.929
570.940	151.954
564.849	148.328
536.693	112.227
540.373	114.881
559.491	112.552
548.017	111.445
551.976	116.697
556.646	93.601
556.974	103.401
560.207	100.007
520.663	84.578
534.528	98.429
541.823	89.650
539.781	91.756
536.075	91.301
522.643	396.739
552.339	412.587
537.329	309.338
525.308	322.584
510.534	342.822
486.617	335.923
527.096	366.064
506.380	366.219
494.508	372.029
490.675	364.312
466.578	363.654
468.655	352.672
461.237	345.004
452.365	353.789
446.302	339.749
446.912	345.132
446.567	379.649
441.819	376.748
447.270	373.871
643.272	412.120
656.223	317.367
601.415	303.703
603.995	302.343
615.976	297.076
609.875	315.332
614.324	322.791
614.017	329.080
598.660	339.573
589.366	336.329
584.920	321.480
582.363	320.960
596.955	317.253
594.502	324.827
593.666	322.634
563.367	336.190
568.391	328.130
564.944	328.513
567.449	323.849
577.221	300.215
567.952	311.985
566.974	310.030
584.614	359.845
585.599	365.484
586.581	366.575
567.893	357.708
576.701	348.710
639.155	349.167
617.282	366.469
620.533	361.958
607.835	367.067
607.391	371.055
611.292	347.619
602.912	354.940
623.156	344.808
619.329	339.936
6.853	139.456
22.357	144.378
95.199	35.962
84.769	33.369
75.302	35.700
71.192	56.442
53.586	44.759
60.405	47.043
89.936	57.571
69.941	67.454
70.616	73.057
70.548	78.172
85.732	79.255
80.045	72.876
80.807	66.626
37.682	11.543
0.086	66.764
33.826	32.112
40.986	43.994
27.569	63.439
28.327	61.438
36.076	63.801
32.362	60.976
20.589	52.924
29.584	51.570
31.524	46.702
26.298	42.833
23.583	45.891
104.671	131.178
98.991	125.173
61.542	148.227
54.454	144.162
46.921	131.675
61.756	123.201
55.752	131.060
59.098	130.362
61.258	97.156
68.440	84.090
60.669	90.633
62.357	85.340
69.215	106.764
65.260	109.389
69.863	117.092
81.044	107.056
74.891	92.013
74.844	100.661
72.233	100.092
72.704	99.003
51.369	78.226
49.018	76.155
47.812	73.610
48.882	96.462
40.157	91.777
359.007	213.454
378.483	221.434
392.159	245.637
382.031	234.771
383.098	241.973
378.500	240.020
383.032	273.649
360.788	271.746
361.677	272.814
367.038	262.694
374.024	269.535
369.014	271.109
394.773	302.975
389.010	298.162
398.084	297.595
404.280	297.829
367.835	288.861
373.036	299.445
382.665	290.872
383.521	292.488
378.794	294.860
376.302	295.063
374.023	289.759
376.335	291.498
376.909	289.236
432.445	264.435
435.765	269.335
442.119	282.520
460.014	250.598
454.055	274.988
454.921	263.766
454.538	261.791
420.531	291.445
429.957	284.241
420.740	276.486
421.918	281.152
401.105	273.561
413.229	275.968
408.352	273.228
405.846	282.933
436.146	233.916
400.174	238.492
409.058	243.858
414.779	235.505
414.651	238.275
420.926	231.531
423.156	234.235
422.003	250.302
409.322	255.152
418.076	256.608
416.077	257.898
392.869	335.280
390.591	326.188
383.317	324.654
388.834	354.129
392.615	351.181
405.065	348.706
400.306	357.416
341.490	322.577
357.093	332.927
365.241	327.932
364.238	350.081
365.197	353.709
409.456	395.994
418.630	394.259
420.889	384.816
408.556	383.086
391.248	391.097
375.286	385.352
376.511	379.114
365.425	374.504
371.190	373.831
386.880	371.378
383.996	362.567
339.340	388.696
337.687	384.806
349.286	394.957
363.654	396.032
277.036	394.578
310.600	388.645
296.958	382.220
300.131	367.874
302.541	368.343
319.571	364.316
324.948	366.022
338.361	366.543
344.676	361.290
329.288	340.405
318.579	339.879
311.134	343.202
293.355	324.010
289.915	321.590
305.473	323.001
304.234	301.891
303.121	301.350
292.776	299.495
316.650	312.263
224.803	307.621
240.077	308.301
239.490	319.511
260.262	313.159
268.215	334.102
263.937	328.515
240.248	338.418
239.049	343.422
248.235	343.250
248.116	342.200
253.755	322.149
246.079	326.126
247.822	333.245
282.660	351.256
281.023	337.286
281.733	337.328
254.258	379.303
275.962	367.961
253.957	352.431
262.261	360.428
314.421	263.390
307.425	274.677
323.491	273.785
317.336	279.335
321.059	278.456
338.351	243.845
330.385	245.714
320.149	245.128
321.587	243.537
324.320	245.380
307.760	240.274
339.914	258.837
349.712	232.731
359.384	242.597
354.872	247.499
352.711	252.672
255.624	291.362
248.591	292.215
243.324	285.619
261.230	299.372
262.054	296.503
278.666	290.594
277.636	287.894
282.484	260.017
281.775	266.253
283.115	263.584
299.807	263.045
290.209	261.640
292.053	253.599
283.168	235.470
281.716	246.601
274.372	240.816
268.570	260.307
271.939	252.141
213.693	231.906
204.832	251.717
212.018	248.311
260.153	258.965
254.511	260.732
251.727	260.918
240.044	264.260
245.220	259.318
244.437	252.553
226.336	259.465
224.034	260.743
221.846	261.619
231.525	240.325
233.129	236.923
236.383	249.384
238.854	243.386
254.614	64.076
260.526	64.885
250.626	76.032
242.707	86.626
237.977	73.401
234.947	71.231
244.088	61.755
232.797	59.827
286.705	87.379
271.399	80.908
268.529	82.029
272.924	49.408
274.895	54.230
285.535	44.249
278.239	45.574
281.617	59.714
276.512	59.928
276.788	67.170
281.430	66.891
270.818	24.731
232.183	14.735
141.033	136.615
145.088	127.996
144.489	125.631
164.448	146.123
169.915	137.363
160.956	131.554
215.076	76.418
211.211	87.259
189.759	83.817
189.343	80.318
194.948	85.251
196.403	86.685
200.229	88.624
190.556	56.930
190.862	47.475
179.112	65.520
174.307	63.590
178.867	59.440
203.902	51.601
210.450	63.027
198.180	76.694
200.582	72.223
200.957	71.583
193.001	73.045
191.674	64.508
192.313	67.305
203.374	66.095
199.222	60.944
196.382	61.135
125.070	36.471
131.874	48.172
111.307	36.873
113.873	52.397
152.092	46.658
163.530	88.975
163.685	77.011
171.600	72.319
165.344	62.451
157.270	69.360
153.063	66.083
140.329	90.265
126.774	92.404
133.755	93.225
131.513	92.707
146.775	77.422
141.454	82.693
137.168	70.817
132.473	78.561
112.023	70.038
107.975	86.730
119.687	80.956
286.109	146.389
288.514	157.688
285.672	158.529
276.017	155.483
298.336	152.056
300.422	148.739
302.564	148.368
305.256	143.275
311.588	156.401
306.886	158.827
280.239	133.911
281.413	130.922
285.095	110.859
299.079	109.868
293.819	120.085
258.885	236.008
272.997	221.941
274.329	210.222
303.001	212.361
301.596	209.209
282.730	186.181
282.690	189.763
277.976	194.945
290.501	200.067
287.938	196.950
285.868	193.786
283.104	202.560
242.302	193.324
251.759	185.154
253.980	186.091
226.243	191.191
223.567	207.182
227.277	201.919
187.025	199.787
202.992	198.882
198.153	194.020
196.524	209.577
200.399	204.885
205.195	206.572
254.687	119.377
249.379	129.777
246.316	119.444
246.050	125.089
260.222	140.566
263.424	154.390
265.645	148.981
245.302	139.858
237.182	136.436
238.217	142.326
233.056	159.382
238.188	151.559
235.754	150.674
244.354	150.219
209.908	116.775
226.838	125.291
232.021	123.392
221.087	124.243
225.300	119.518
218.379	118.133
189.056	120.449
190.249	135.046
200.145	127.792
207.826	144.105
206.532	155.177
202.594	156.610
358.276	77.191
357.020	73.043
345.640	72.763
352.128	71.471
347.775	66.315
334.851	83.235
337.071	70.612
338.274	74.516
313.774	31.994
336.559	52.831
346.707	46.376
314.322	61.281
328.444	61.955
321.453	63.597
316.484	49.230
329.181	46.532
323.978	50.357
416.921	8.361
415.610	1.817
395.641	57.213
386.181	48.463
401.343	76.107
401.961	72.637
403.274	69.071
388.120	69.007
393.553	67.943
396.353	70.672
393.022	78.881
370.949	60.969
370.800	49.682
368.347	49.299
370.130	69.724
373.894	74.103
375.607	75.367
417.443	61.106
423.031	52.721
423.242	73.038
444.746	57.302
438.046	50.671
431.801	53.305
446.028	75.616
402.096	162.859
405.836	167.522
415.947	148.758
424.478	147.723
431.114	166.059
432.267	156.525
443.897	163.984
445.677	166.939
442.700	167.665
440.249	117.888
454.470	125.015
445.233	127.048
445.874	139.597
445.165	140.096
447.624	107.356
439.605	96.978
439.438	100.977
413.809	113.235
425.296	114.782
426.667	120.803
399.341	114.857
378.296	111.570
370.341	122.888
375.997	128.038
377.539	134.109
372.809	136.033
374.987	135.114
386.499	126.074
395.852	135.215
395.405	137.845
391.060	131.796
391.971	154.476
395.515	147.578
391.834	143.348
403.609	147.190
406.563	142.874
380.461	164.778
371.810	177.753
352.336	165.654
347.010	162.250
368.503	154.196
358.739	148.101
353.238	145.848
327.779	142.165
324.690	149.584
326.764	146.695
336.529	163.611
332.885	164.536
334.434	163.345
326.088	157.696
340.732	153.291
335.208	151.710
335.771	110.078
342.292	130.717
339.747	120.446
338.726	124.870
351.355	130.904
92.741	367.251
64.903	396.755
85.270	389.035
159.495	353.025
132.460	395.666
149.684	369.168
139.592	376.573
140.046	371.254
132.816	374.197
130.183	373.130
124.991	331.509
111.220	345.926
105.542	353.089
103.624	338.820
120.766	351.346
116.349	356.705
135.167	347.002
131.724	353.369
127.589	358.511
235.108	390.144
230.955	394.169
233.727	365.075
217.057	362.065
208.828	347.435
212.315	351.204
205.983	354.271
196.096	396.481
169.130	392.663
172.497	395.647
171.751	373.785
192.965	370.724
185.979	381.037
183.608	384.239
179.332	335.003
187.730	337.019
197.680	324.521
197.629	332.682
203.626	332.286
201.408	333.623
164.805	318.129
174.257	314.826
190.647	318.062
185.108	315.665
4.501	321.672
59.588	357.893
43.797	340.708
48.115	342.562
34.811	340.246
38.996	337.288
39.737	361.884
23.878	357.674
94.359	177.322
56.046	182.205
93.727	227.945
76.363	223.197
82.176	222.129
15.253	248.519
22.170	244.408
28.940	244.752
47.730	265.829
55.010	261.771
68.110	269.836
59.035	272.023
63.760	274.755
68.914	234.644
76.311	243.142
65.002	253.923
61.448	245.848
55.191	249.806
40.603	241.371
51.422	238.311
50.252	235.873
53.837	292.781
54.955	306.740
22.503	275.392
37.188	279.654
33.241	269.165
30.939	272.757
27.692	292.293
168.124	238.623
171.975	253.749
191.159	243.658
186.511	242.978
182.722	251.107
183.256	252.311
208.295	270.549
197.061	262.902
199.174	271.632
191.741	271.854
192.829	272.396
169.483	267.895
170.534	269.026
179.167	275.914
184.988	277.170
156.838	226.538
143.009	238.399
141.852	235.406
147.203	236.173
145.951	234.193
143.903	205.928
127.731	214.024
132.191	209.833
119.246	213.182
103.982	319.440
104.645	316.207
88.982	299.489
80.199	298.082
100.118	299.887
96.469	293.006
155.048	286.331
135.490	263.525
149.266	267.440
142.100	274.214
141.315	270.173
138.208	250.879
145.890	252.356
94.467	256.296
83.812	268.408
120.911	280.429
119.412	292.521
125.364	292.274
106.187	280.048
107.273	264.075
117.537	260.043
117.671	270.173
